sim_gen inv_id freq freq_p1 freq_p2 num_qtns mean_qtnSelCoef sd_qtnSelCoef mean_qtnDom sd_qtnDom inv_FST 
10000 8418432 0.00025 0.0005 0 9 0.000536657 0.00197167 0 0 0
10000 8419242 0.00025 0 0.0005 42 -3.90122e-05 0.00177756 0 0 0
10000 8419243 0.00025 0 0.0005 14 -1.23733e-05 0.00227125 0 0 0
10000 8419244 0.00025 0 0.0005 2 0.000172692 0.00459447 0 0 0
10200 6270181 0.314 0.314 0.314 0 0 0 0 0 0
10200 7586789 0.1455 0.139 0.152 12 4.82537e-05 0.00195572 0 0 0.000339822
10200 8487117 0.01225 0.0135 0.011 29 2.91818e-05 0.00230066 0 0 0
10200 8045676 0.38075 0.3745 0.387 37 0.000324636 0.00170252 0 0 0.000165674
10200 6673405 0.37175 0.39 0.3535 42 -0.000124327 0.00185893 0 0 0.00142607
10200 8124100 0.0525 0.054 0.051 64 0.000315048 0.00208367 0 0 4.52318e-05
10200 8419243 0.00825 0.0085 0.008 14 -1.23733e-05 0.00227125 0 0 0
10200 8535678 0.0065 0.0065 0.0065 40 0.000398479 0.00181691 0 0 0
10200 8149432 0.0785 0.079 0.078 0 0 0 0 0 3.45601e-06
10200 7834460 0.401 0.4065 0.3955 88 0.000159628 0.00194057 0 0 0.000125937
10200 4555233 0.071 0.073 0.069 13 -0.000427167 0.00159294 0 0 6.06437e-05
10200 2784094 0.19975 0.2105 0.189 48 9.60236e-05 0.00211698 0 0 0.000722944
10200 7356155 0.094 0.091 0.097 7 0.000877598 0.00265355 0 0 0.000105678
10200 6795822 0.4315 0.4435 0.4195 103 -9.79851e-05 0.00198899 0 0 0.000587018
10200 4549343 0.85625 0.8495 0.863 253 0.0002652 0.00185669 0 0 0.000370168
10200 8582924 0.0005 0.0005 0.0005 13 0.000560291 0.00146641 0 0 0
10200 7541320 0.26525 0.273 0.2575 85 -0.000144968 0.00189059 0 0 0.000308183
10200 7716956 0.27625 0.271 0.2815 65 0.000210144 0.00170766 0 0 0.000137857
10200 8578757 0.00125 0.001 0.0015 48 -5.70328e-05 0.00165017 0 0 0
10200 8439321 0.00425 0.0045 0.004 42 -0.000262273 0.00225273 0 0 0
10200 8586329 0.00075 0.0005 0.001 28 -0.000292987 0.00180279 0 0 0
10200 8586328 0.00025 0 0.0005 11 -0.000147893 0.00214908 0 0 0
10200 8150216 0.014 0.0125 0.0155 7 -0.000156184 0.00310418 0 0 0
10200 8558466 0.00325 0.0025 0.004 4 0.000551198 0.0028988 0 0 0
10200 8578756 0.00025 0 0.0005 25 0.000117995 0.00159697 0 0 0
10200 8550723 0.001 0.002 0 4 -0.00117596 0.00205103 0 0 0
10200 7800709 0.0025 0.004 0.001 12 -0.00063845 0.00198504 0 0 0
10200 8506350 0.02025 0.018 0.0225 41 -0.000229637 0.00223675 0 0 0
10200 8558474 0.00975 0.01 0.0095 10 0.000262801 0.00241397 0 0 0
10200 8577075 0.006 0.0045 0.0075 12 -0.000838972 0.00211862 0 0 0
10200 8587203 0.00025 0.0005 0 1 0.0012049 0 0 0 0
10200 8587204 0.00025 0 0.0005 28 -0.000138592 0.00185188 0 0 0
10200 8587205 0.00025 0 0.0005 42 -7.89228e-05 0.0023827 0 0 0
10400 6270181 0.33075 0.3415 0.32 0 0 0 0 0 0.00052207
10400 7586789 0.0765 0.0775 0.0755 10 -0.000722389 0.001455 0 0 1.41547e-05
10400 8646065 0.044 0.0425 0.0455 7 6.551e-06 0.00268712 0 0 0
10400 8045676 0.3495 0.3655 0.3335 28 0.000284978 0.00193263 0 0 0.00112602
10400 6673405 0.2965 0.297 0.296 52 -1.02998e-05 0.00212232 0 0 1.19854e-06
10400 8124100 0.03975 0.0415 0.038 61 0.000236016 0.00204416 0 0 0
10400 8714904 0.00025 0.0005 0 42 -0.000300564 0.00212458 0 0 0
10400 8684619 0.00125 0.0015 0.001 40 0.000509305 0.00152107 0 0 0
10400 8149432 0.0455 0.048 0.043 0 0 0 0 0 0
10400 7834460 0.296 0.301 0.291 87 -0.000113871 0.0017544 0 0 0.000119971
10400 4555233 0.023 0.0205 0.0255 11 -0.000408271 0.00185353 0 0 0
10400 2784094 0.18 0.1855 0.1745 45 0.000728375 0.00211102 0 0 0.000204946
10400 7356155 0.0785 0.076 0.081 8 0.00125032 0.00267335 0 0 8.64003e-05
10400 6795822 0.46925 0.457 0.4815 108 -0.000108914 0.00189882 0 0 0.000602529
10400 4549343 0.7655 0.7845 0.7465 278 0.000195558 0.00201848 0 0 0.00201103
10400 8645246 0.0095 0.0105 0.0085 10 -0.0007204 0.00214129 0 0 0
10400 7541320 0.119 0.123 0.115 64 -0.00031676 0.0020539 0 0 0.000152615
10400 7716956 0.34575 0.345 0.3465 87 0.000118205 0.00198182 0 0 2.48666e-06
10400 8588080 0.028 0.029 0.027 13 -0.000191293 0.00228816 0 0 0
10400 8722430 0.0035 0.0055 0.0015 6 -0.000162361 0.00140382 0 0 0
10400 8720666 0.002 0.001 0.003 20 -0.000410218 0.00207811 0 0 0
10400 8753636 0.0005 0 0.001 20 0.000316825 0.0019794 0 0 0
10400 8723341 0.002 0.002 0.002 28 -0.00105768 0.0023527 0 0 0
10400 8746975 0.0025 0.0035 0.0015 32 1.18461e-05 0.00208297 0 0 0
10400 8670409 0.01775 0.0185 0.017 27 0.000163317 0.00207331 0 0 0
10400 8743642 0.00025 0 0.0005 48 -2.71506e-05 0.00194042 0 0 0
10400 8690557 0.00425 0.0045 0.004 21 -0.000398157 0.00258812 0 0 0
10400 8720665 0.0025 0.003 0.002 39 -6.36232e-05 0.00191666 0 0 0
10400 8754443 0.00025 0 0.0005 41 -9.2822e-05 0.00204468 0 0 0
10400 8752830 0.0005 0.0005 0.0005 12 -0.000376516 0.00242573 0 0 0
10400 8754442 0.0005 0.0005 0.0005 29 0.000179581 0.00182094 0 0 0
10400 8752834 0.00025 0.0005 0 44 0.000378157 0.00224306 0 0 0
10400 8752833 0.0005 0.001 0 15 -7.83503e-05 0.00197976 0 0 0
10400 8753635 0.0005 0 0.001 21 -0.000177951 0.00224815 0 0 0
10400 8755286 0.00025 0 0.0005 10 0.00199872 0.00231555 0 0 0
10600 6270181 0.21575 0.204 0.2275 0 0 0 0 0 0.000815963
10600 7586789 0.1615 0.1705 0.1525 10 -0.000629645 0.00158997 0 0 0.000598149
10600 8646065 0.0455 0.0385 0.0525 7 5.02488e-05 0.00268156 0 0 0
10600 8045676 0.47525 0.478 0.4725 36 -0.000165755 0.00181536 0 0 3.03243e-05
10600 6673405 0.30225 0.322 0.2825 43 -0.000158487 0.00189362 0 0 0.00184956
10600 8124100 0.04875 0.051 0.0465 66 0.000302297 0.00198745 0 0 0
10600 8804978 0.021 0.022 0.02 12 0.000357749 0.00170319 0 0 0
10600 8792292 0.03375 0.036 0.0315 13 0.000426093 0.00205303 0 0 0
10600 8149432 0.05225 0.047 0.0575 0 0 0 0 0 0.000556594
10600 7834460 0.2505 0.2345 0.2665 89 -0.000144057 0.00190306 0 0 0.00136352
10600 8838574 0.004 0.004 0.004 61 -0.000121351 0.00190585 0 0 0
10600 2784094 0.20925 0.221 0.1975 49 -3.25887e-05 0.00195442 0 0 0.000834394
10600 7356155 0.083 0.0815 0.0845 11 0.000756841 0.00240866 0 0 2.95621e-05
10600 6795822 0.31025 0.3135 0.307 91 5.2457e-05 0.0018983 0 0 4.93586e-05
10600 4549343 0.6845 0.6865 0.6825 234 5.1682e-05 0.00192651 0 0 1.8522e-05
10600 8888175 0.00275 0.002 0.0035 5 0.00026686 0.00198413 0 0 0
10600 7541320 0.11425 0.1115 0.117 64 -0.00050588 0.00187437 0 0 7.47305e-05
10600 7716956 0.198 0.191 0.205 57 0.000353164 0.0017926 0 0 0.000308572
10600 8588080 0.05425 0.056 0.0525 15 -0.000535171 0.00230657 0 0 5.96898e-05
10600 8780505 0.00325 0.0015 0.005 28 -0.000100989 0.00192663 0 0 0
10600 8720666 0.00475 0.006 0.0035 22 -0.000539044 0.00205429 0 0 0
10600 8767074 0.021 0.0225 0.0195 29 -0.000293879 0.00147619 0 0 0
10600 8857277 0.00975 0.0085 0.011 45 0.0002276 0.00193584 0 0 0
10600 8854765 0.0215 0.0185 0.0245 9 0.00132563 0.00114681 0 0 0
10600 8910083 0.002 0.0025 0.0015 48 -0.000359407 0.00217443 0 0 0
10600 8919211 0.00025 0 0.0005 49 -0.00017985 0.00198341 0 0 0
10600 8915014 0.001 0.0005 0.0015 11 -0.000859032 0.00227215 0 0 0
10600 8923515 0.00025 0.0005 0 38 -0.000491292 0.00189789 0 0 0
10800 6270181 0.077 0.0785 0.0755 0 0 0 0 0 3.16585e-05
10800 7586789 0.3145 0.3275 0.3015 15 1.17261e-05 0.00172178 0 0 0.000783896
10800 8646065 0.01075 0.012 0.0095 7 1.82014e-06 0.00268802 0 0 0
10800 8045676 0.46175 0.461 0.4625 38 0.000323677 0.00157631 0 0 2.26325e-06
10800 6673405 0.23775 0.239 0.2365 48 1.13077e-05 0.00185646 0 0 8.62188e-06
10800 8124100 0.0275 0.028 0.027 63 0.00018725 0.00203304 0 0 0
10800 8804978 0.007 0.0075 0.0065 11 0.000138906 0.00159962 0 0 0
10800 8792292 0.0205 0.0195 0.0215 14 0.000738874 0.00198733 0 0 0
10800 8149432 0.007 0.0055 0.0085 0 0 0 0 0 0
10800 7834460 0.20775 0.208 0.2075 68 -0.000344179 0.00188803 0 0 3.79732e-07
10800 8952201 0.0505 0.047 0.054 34 3.36377e-05 0.00230215 0 0 0.000255476
10800 2784094 0.32 0.3285 0.3115 51 0.000301617 0.00196081 0 0 0.000332031
10800 7356155 0.0655 0.075 0.056 9 0.00101586 0.0025118 0 0 0.00147444
10800 6795822 0.44 0.4455 0.4345 132 -5.57544e-05 0.00197728 0 0 0.000122768
10800 4549343 0.757 0.762 0.752 262 0.00011473 0.00185958 0 0 0.000135906
10800 8925154 0.01125 0.011 0.0115 15 0.000541799 0.00180409 0 0 0
10800 7541320 0.0845 0.081 0.088 68 -0.000243546 0.00194251 0 0 0.000158351
10800 7716956 0.2335 0.233 0.234 58 8.61564e-05 0.00175452 0 0 1.39682e-06
10800 8588080 0.028 0.0255 0.0305 13 -0.000191293 0.00228816 0 0 0
10800 9087678 0.00125 0.002 0.0005 48 0.000590218 0.00202119 0 0 0
10800 8915014 0.0285 0.026 0.031 14 -0.000647268 0.0022055 0 0 0
10800 9026802 0.00025 0 0.0005 8 -0.000437666 0.00195811 0 0 0
10800 9006674 0.00125 0.0015 0.001 9 0.000149196 0.00156056 0 0 0
10800 8854765 0.0175 0.017 0.018 8 0.00150292 0.00108617 0 0 0
10800 9073320 0.00275 0.002 0.0035 39 0.000106962 0.00208373 0 0 0
10800 9034352 0.0135 0.0145 0.0125 31 0.000652726 0.00182792 0 0 0
10800 9078383 0.00225 0.003 0.0015 21 -0.00116446 0.00239557 0 0 0
10800 9067336 0.00025 0 0.0005 17 0.00014647 0.00214879 0 0 0
10800 9089338 0.0005 0.0005 0.0005 20 -7.16209e-05 0.0020987 0 0 0
10800 9089337 0.00025 0 0.0005 8 0.00170294 0.00196084 0 0 0
10800 9091017 0.00025 0 0.0005 4 0.000556667 0.00213508 0 0 0
10800 9091832 0.00025 0.0005 0 46 -0.000320996 0.00214861 0 0 0
10800 9091833 0.00025 0.0005 0 4 0.000488398 0.00124855 0 0 0
11000 6270181 0.00025 0 0.0005 0 0 0 0 0 0
11000 7586789 0.3735 0.3745 0.3725 18 -0.000178818 0.0021381 0 0 4.27355e-06
11000 8646065 0.02 0.0225 0.0175 7 1.82014e-06 0.00268802 0 0 0
11000 8045676 0.3215 0.3175 0.3255 34 0.000171299 0.00181162 0 0 7.33481e-05
11000 6673405 0.263 0.251 0.275 49 0.000134489 0.00214326 0 0 0.000742915
11000 9253404 0.0035 0.0035 0.0035 28 -0.000711884 0.00180799 0 0 0
11000 8804978 0.013 0.0115 0.0145 11 0.000138906 0.00159962 0 0 0
11000 8792292 0.0045 0.0065 0.0025 13 0.000442543 0.0020377 0 0 0
11000 9252580 0.00275 0.001 0.0045 21 -7.977e-05 0.00241745 0 0 0
11000 7834460 0.1955 0.1965 0.1945 71 -0.000109934 0.0016382 0 0 6.3581e-06
11000 8952201 0.0515 0.0535 0.0495 31 0.000164316 0.00230538 0 0 8.18871e-05
11000 2784094 0.15575 0.1645 0.147 50 0.000186813 0.00201292 0 0 0.00058226
11000 7356155 0.069 0.0685 0.0695 10 0.00133215 0.00247733 0 0 3.89172e-06
11000 6795822 0.2445 0.255 0.234 89 0.000179489 0.00196949 0 0 0.00059685
11000 4549343 0.7785 0.7815 0.7755 258 4.91512e-05 0.00212939 0 0 5.21927e-05
11000 8925154 0.01025 0.0085 0.012 15 0.000541799 0.00180409 0 0 0
11000 7541320 0.213 0.2245 0.2015 85 -6.39788e-05 0.00176961 0 0 0.000788935
11000 7716956 0.352 0.3245 0.3795 80 3.33783e-05 0.00174191 0 0 0.00331549
11000 8588080 0.02775 0.0265 0.029 13 -0.000191293 0.00228816 0 0 0
11000 9250916 0.0015 0.0025 0.0005 20 -0.000433995 0.00183132 0 0 0
11000 9105364 0.02575 0.0265 0.025 40 -0.000328528 0.00209179 0 0 0
11000 9177579 0.01675 0.0135 0.02 48 -0.000285999 0.00182193 0 0 0
11000 9257563 0.001 0 0.002 7 -0.000382105 0.00150225 0 0 0
11000 9204605 0.0085 0.0095 0.0075 42 -0.000233972 0.00193725 0 0 0
11000 9259233 0.00075 0.0005 0.001 39 8.9531e-05 0.00181782 0 0 0
11000 9259234 0.00025 0 0.0005 0 0 0 0 0 0
11000 9259235 0.00025 0 0.0005 36 -0.000387822 0.00187817 0 0 0
11200 9344121 0.00825 0.005 0.0115 37 0.00027393 0.00229488 0 0 0
11200 7586789 0.47025 0.458 0.4825 28 -9.51339e-05 0.00189118 0 0 0.000602383
11200 9412372 0.001 0.002 0 31 -0.000215107 0.0021883 0 0 0
11200 8045676 0.17575 0.1745 0.177 23 -0.00019315 0.00161465 0 0 1.07861e-05
11200 6673405 0.31975 0.3185 0.321 52 -5.91052e-05 0.00222587 0 0 7.18358e-06
11200 9401213 0.00275 0.001 0.0045 28 0.000452904 0.0022066 0 0 0
11200 8804978 0.0215 0.018 0.025 12 -0.000124063 0.00177651 0 0 0
11200 8792292 0.01675 0.013 0.0205 13 0.000505132 0.00199446 0 0 0
11200 9412374 0.0015 0.001 0.002 35 0.000135647 0.00178586 0 0 0
11200 7834460 0.17275 0.1815 0.164 72 0.000149195 0.00192165 0 0 0.000535749
11200 8952201 0.175 0.167 0.183 42 4.27436e-06 0.00220728 0 0 0.00044329
11200 2784094 0.066 0.0635 0.0685 40 0.000269283 0.00199776 0 0 0.000101389
11200 7356155 0.19775 0.198 0.1975 8 0.000422222 0.00277387 0 0 3.93962e-07
11200 6795822 0.23125 0.2385 0.224 93 0.000176468 0.00193665 0 0 0.000295671
11200 4549343 0.82725 0.8305 0.824 287 4.75568e-05 0.00201839 0 0 7.39115e-05
11200 9371962 0.0025 0.0025 0.0025 32 -0.000126938 0.00210899 0 0 0
11200 7541320 0.20375 0.1985 0.209 78 -0.000286595 0.00193466 0 0 0.000169891
11200 7716956 0.58925 0.5885 0.59 97 0.000294384 0.00180636 0 0 2.32405e-06
11200 8588080 0.014 0.013 0.015 13 -0.000191293 0.00228816 0 0 0
11200 9414090 0.0035 0.0045 0.0025 38 3.51154e-06 0.00217709 0 0 0
11200 9105364 0.1175 0.1165 0.1185 55 -0.000243238 0.00202276 0 0 9.64378e-06
11200 9330704 0.008 0.0085 0.0075 14 0.000583569 0.0017646 0 0 0
11200 9402939 0.00025 0 0.0005 0 0 0 0 0 0
11200 9412370 0.00125 0.001 0.0015 50 0.000509372 0.00183929 0 0 0
11200 9411493 0.004 0.002 0.006 5 -0.000313524 0.0027621 0 0 0
11200 9413186 0.0035 0.004 0.003 11 0.000159365 0.00188551 0 0 0
11200 9426630 0.0005 0.001 0 35 -0.000251441 0.00220953 0 0 0
11200 9427455 0.00025 0 0.0005 43 0.000375437 0.00196278 0 0 0
11200 9428311 0.00025 0.0005 0 9 -0.00025704 0.00258182 0 0 0
11200 9428312 0.00025 0 0.0005 28 0.000196529 0.0013606 0 0 0
11400 9584761 0.00025 0 0.0005 32 -0.000454897 0.00213818 0 0 0
11400 7586789 0.44425 0.4325 0.456 24 0.000238922 0.00161887 0 0 0.000559202
11400 9579844 0.0055 0.004 0.007 0 0 0 0 0 0
11400 8045676 0.064 0.0625 0.0655 28 -0.000385209 0.00173659 0 0 3.75601e-05
11400 6673405 0.24225 0.238 0.2465 58 0.000598292 0.00211436 0 0 9.83984e-05
11400 9526241 0.00275 0.002 0.0035 41 -0.00021801 0.00207146 0 0 0
11400 8804978 0.02225 0.021 0.0235 12 2.56518e-05 0.00157483 0 0 0
11400 8792292 0.01825 0.02 0.0165 13 0.000505132 0.00199446 0 0 0
11400 9412370 0.086 0.087 0.085 63 0.000220487 0.00185924 0 0 1.2722e-05
11400 7834460 0.41525 0.421 0.4095 95 -0.000289585 0.00188458 0 0 0.000136162
11400 8952201 0.2055 0.194 0.217 58 0.000228862 0.00197311 0 0 0.000810009
11400 9583944 0.001 0.002 0 42 -0.000213694 0.00212046 0 0 0
11400 7356155 0.42775 0.433 0.4225 14 0.000445554 0.00223721 0 0 0.000112601
11400 6795822 0.2355 0.23 0.241 81 -0.000160719 0.00202421 0 0 0.000168018
11400 4549343 0.85825 0.8685 0.848 282 0.000176637 0.00188491 0 0 0.000863596
11400 9330704 0.02625 0.0225 0.03 14 0.000720234 0.00183029 0 0 0
11400 7541320 0.23475 0.2395 0.23 76 -0.000168111 0.00205255 0 0 0.000125597
11400 7716956 0.56025 0.5795 0.541 115 0.000357592 0.00194918 0 0 0.00150409
11400 8588080 0.01325 0.0185 0.008 13 -0.000191293 0.00228816 0 0 0
11400 9522941 0.014 0.013 0.015 34 -0.000519395 0.00178848 0 0 0
11400 9105364 0.20475 0.192 0.2175 55 -0.000270999 0.00185419 0 0 0.000998373
11400 9584762 0.0005 0.001 0 35 0.00049716 0.00174899 0 0 0
11400 9569058 0.00075 0.0005 0.001 46 -0.000132874 0.00211632 0 0 0
11400 9551985 0.03775 0.0405 0.035 22 0.000496777 0.00182233 0 0 0
11400 9594738 0.0005 0 0.001 0 0 0 0 0 0
11400 9595641 0.00025 0.0005 0 9 -0.000163887 0.00140955 0 0 0
11400 9595642 0.00025 0 0.0005 31 2.22962e-05 0.00194157 0 0 0
11600 9721120 0.018 0.0205 0.0155 41 -8.66453e-06 0.0021737 0 0 0
11600 7586789 0.48275 0.497 0.4685 24 -0.000785819 0.00175424 0 0 0.000813218
11600 9748909 0.002 0.0015 0.0025 40 0.000314522 0.00192691 0 0 0
11600 8045676 0.08475 0.0875 0.082 18 0.000227228 0.00168057 0 0 9.74958e-05
11600 6673405 0.301 0.308 0.294 48 0.000263924 0.0017998 0 0 0.000232891
11600 9633566 0.00625 0.003 0.0095 0 0 0 0 0 0
11600 9679085 0.0045 0.0025 0.0065 29 -8.81718e-05 0.00213755 0 0 0
11600 8792292 0.03325 0.0315 0.035 13 0.000505132 0.00199446 0 0 0
11600 9412370 0.206 0.222 0.19 77 0.000424751 0.00178418 0 0 0.00156514
11600 7834460 0.33 0.326 0.334 95 2.82724e-05 0.00188566 0 0 7.23654e-05
11600 8952201 0.29625 0.306 0.2865 55 -1.43263e-05 0.0019816 0 0 0.000455966
11600 9716035 0.0025 0.003 0.002 38 -7.16264e-05 0.00212906 0 0 0
11600 7356155 0.49575 0.504 0.4875 18 0.000808401 0.00257183 0 0 0.00027227
11600 6795822 0.16925 0.178 0.1605 71 0.000514747 0.00181237 0 0 0.000544524
11600 4549343 0.85425 0.8735 0.835 287 -8.21032e-05 0.00198838 0 0 0.00297624
11600 9668095 0.007 0.0105 0.0035 0 0 0 0 0 0
11600 7541320 0.09875 0.1035 0.094 62 -0.000204952 0.00210931 0 0 0.000253516
11600 7716956 0.72275 0.724 0.7215 128 0.000159114 0.00188366 0 0 7.79759e-06
11600 8588080 0.063 0.071 0.055 15 -0.00014064 0.00214977 0 0 0.00108418
11600 9522941 0.024 0.027 0.021 35 -0.000424246 0.00184971 0 0 0
11600 9105364 0.1795 0.1815 0.1775 69 -0.000299766 0.0019169 0 0 2.71592e-05
11600 9611629 0.0285 0.0285 0.0285 54 0.00066287 0.00192652 0 0 0
11600 9569058 0.0515 0.0455 0.0575 51 -0.000197385 0.00209354 0 0 0.000736984
11600 9551985 0.027 0.0265 0.0275 25 0.000692326 0.00189518 0 0 0
11600 9695014 0.01025 0.0065 0.014 5 -0.000374597 0.00228024 0 0 0
11600 9753884 0.00025 0.0005 0 44 -4.37572e-05 0.00181633 0 0 0
11600 9712697 0.004 0.004 0.004 1 0.000332323 0 0 0 0
11600 9763117 0.00025 0 0.0005 10 0.00102807 0.00165652 0 0 0
11600 9753065 0.00125 0.001 0.0015 17 -3.90905e-05 0.00245623 0 0 0
11600 9754692 0.002 0.0025 0.0015 29 0.000168711 0.00183169 0 0 0
11600 9761473 0.0005 0 0.001 0 0 0 0 0 0
11600 9761472 0.001 0.002 0 8 0.000832179 0.0019957 0 0 0
11600 9763116 0.00025 0.0005 0 12 -0.000141571 0.00164749 0 0 0
11600 9763948 0.00025 0.0005 0 52 0.000338199 0.0022252 0 0 0
11600 9763949 0.00025 0 0.0005 39 -0.000129994 0.00181203 0 0 0
11800 9721120 0.09775 0.087 0.1085 57 0.000239774 0.00204771 0 0 0.00131031
11800 7586789 0.55375 0.5565 0.551 21 -0.000223084 0.00167379 0 0 3.06037e-05
11800 9748909 0.01175 0.01 0.0135 41 0.00031367 0.00190268 0 0 0
11800 8045676 0.03075 0.03 0.0315 17 0.000216622 0.00168326 0 0 0
11800 6673405 0.23375 0.237 0.2305 47 0.000202031 0.0019901 0 0 5.89718e-05
11800 9754692 0.11525 0.1175 0.113 36 6.58551e-05 0.00222351 0 0 4.96482e-05
11800 9925053 0.00025 0 0.0005 1 -0.000110396 0 0 0 0
11800 9843568 0.00525 0.0045 0.006 15 -8.80455e-05 0.00261928 0 0 0
11800 9412370 0.313 0.313 0.313 102 0.0001931 0.0018973 0 0 0
11800 7834460 0.301 0.3005 0.3015 99 8.22013e-05 0.00188454 0 0 1.18822e-06
11800 8952201 0.334 0.352 0.316 53 0.000172053 0.00212952 0 0 0.00145655
11800 9905818 0.01075 0.01 0.0115 14 0.00064127 0.00276584 0 0 0
11800 7356155 0.5855 0.586 0.585 20 0.00043485 0.00251181 0 0 1.03012e-06
11800 6795822 0.256 0.279 0.233 94 -0.000199458 0.00206723 0 0 0.00277743
11800 4549343 0.782 0.7885 0.7755 275 6.25394e-05 0.00198507 0 0 0.000247835
11800 9853865 0.0135 0.0125 0.0145 12 0.000498707 0.00148191 0 0 0
11800 7541320 0.056 0.053 0.059 49 -0.000386173 0.0019968 0 0 0.000170248
11800 7716956 0.678 0.6945 0.6615 142 0.000164414 0.00197361 0 0 0.00124705
11800 8588080 0.06725 0.0675 0.067 16 -0.000131756 0.00207718 0 0 9.96374e-07
11800 9847765 0.0195 0.02 0.019 0 0 0 0 0 0
11800 9105364 0.322 0.3055 0.3385 85 -0.000166387 0.00181212 0 0 0.00124705
11800 9611629 0.128 0.1255 0.1305 67 0.000545335 0.00204677 0 0 5.59956e-05
11800 9569058 0.0605 0.0625 0.0585 59 -0.000287384 0.0020806 0 0 7.03733e-05
11800 9551985 0.0355 0.033 0.038 25 0.000470283 0.00183692 0 0 0
11800 9895623 0.00325 0.0025 0.004 45 -0.000256949 0.00186848 0 0 0
11800 9928445 0.0005 0 0.001 58 0.000241971 0.00188878 0 0 0
11800 9927605 0.00075 0.0015 0 34 -0.000134939 0.00210676 0 0 0
11800 9931804 0.00025 0 0.0005 10 0.00067877 0.00193465 0 0 0
11800 9931805 0.00025 0 0.0005 15 0.000253753 0.00185664 0 0 0
12000 9721120 0.15175 0.1565 0.147 65 0.000314462 0.00215998 0 0 0.000175281
12000 7586789 0.4655 0.47 0.461 27 -0.000703973 0.00183282 0 0 8.13875e-05
12000 10021422 0.00525 0.0075 0.003 16 -0.000233441 0.00181419 0 0 0
12000 10005344 0.00025 0.0005 0 46 -0.000267019 0.00207882 0 0 0
12000 6673405 0.1385 0.137 0.14 44 0.000260698 0.00191809 0 0 1.88572e-05
12000 9754692 0.06475 0.069 0.0605 35 1.98094e-05 0.0018894 0 0 0.000298271
12000 10095657 0.003 0.0035 0.0025 20 0.000241153 0.00180783 0 0 0
12000 9843568 0.002 0.001 0.003 15 -8.80455e-05 0.00261928 0 0 0
12000 9412370 0.35775 0.3775 0.338 108 8.34639e-05 0.00185303 0 0 0.00169766
12000 7834460 0.40375 0.398 0.4095 90 1.4788e-05 0.00207274 0 0 0.000137339
12000 8952201 0.27025 0.268 0.2725 61 0.000568099 0.002165 0 0 2.567e-05
12000 10098213 0.0005 0.001 0 35 -0.000131263 0.0018923 0 0 0
12000 7356155 0.69425 0.697 0.6915 26 0.000434132 0.00262408 0 0 3.56273e-05
12000 6795822 0.25375 0.257 0.2505 93 9.72766e-05 0.00187062 0 0 5.57797e-05
12000 4549343 0.7285 0.7275 0.7295 268 0.000138243 0.00191723 0 0 5.05592e-06
12000 9931804 0.00175 0.002 0.0015 11 0.000916927 0.00199812 0 0 0
12000 7541320 0.06225 0.056 0.0685 58 -0.00025328 0.00196555 0 0 0.000669166
12000 7716956 0.47 0.4525 0.4875 113 -0.000143133 0.00203434 0 0 0.00122943
12000 8588080 0.0355 0.0305 0.0405 16 -0.000132834 0.00209145 0 0 0
12000 10097347 0.001 0.0015 0.0005 49 -0.000261544 0.00200598 0 0 0
12000 9105364 0.53 0.5475 0.5125 126 -5.96119e-05 0.00194194 0 0 0.00122943
12000 9611629 0.1615 0.1635 0.1595 81 0.000603046 0.0018806 0 0 2.95382e-05
12000 9569058 0.0115 0.009 0.014 49 -0.000188016 0.00206768 0 0 0
12000 9551985 0.14375 0.1385 0.149 32 0.000385339 0.00167984 0 0 0.000223929
12000 10045998 0.0235 0.025 0.022 62 0.00046266 0.00202875 0 0 0
12000 10091393 0.0045 0.005 0.004 60 -0.000603576 0.00199843 0 0 0
12000 10094832 0.00025 0.0005 0 24 3.89407e-06 0.00208811 0 0 0
12000 10093981 0.0015 0.0015 0.0015 16 -0.000323139 0.00220481 0 0 0
12000 10097346 0.00175 0.0015 0.002 32 0.00011902 0.00167652 0 0 0
12000 10097345 0.00025 0 0.0005 7 -0.000554736 0.00247393 0 0 0
12000 10098212 0.00025 0.0005 0 0 0 0 0 0 0
12000 10099076 0.00025 0 0.0005 32 0.000456842 0.00219246 0 0 0
12000 10099077 0.0005 0.0005 0.0005 0 0 0 0 0 0
12000 10099973 0.0005 0.0005 0.0005 34 -0.000136247 0.00204671 0 0 0
12000 10099974 0.00025 0 0.0005 0 0 0 0 0 0
12000 10100851 0.00025 0 0.0005 22 0.00045938 0.00205483 0 0 0
12200 9721120 0.072 0.08 0.064 54 4.14371e-05 0.00215244 0 0 0.000957854
12200 7586789 0.47125 0.4765 0.466 34 -0.000228672 0.00185353 0 0 0.000110616
12200 10260204 0.0015 0.0015 0.0015 6 0.000773276 0.0024978 0 0 0
12200 10183373 0.02375 0.0235 0.024 28 0.000131177 0.00160828 0 0 0
12200 6673405 0.097 0.0985 0.0955 39 0.000383222 0.00193661 0 0 2.56876e-05
12200 9754692 0.11625 0.1245 0.108 39 0.000214759 0.00184827 0 0 0.000662499
12200 10207859 0.0275 0.03 0.025 51 0.000110197 0.0022251 0 0 0
12200 10180053 0.02175 0.024 0.0195 14 -0.000973535 0.00227154 0 0 0
12200 9412370 0.5495 0.593 0.506 136 0.000153269 0.00186097 0 0 0.00764392
