"inv_id" "sim_gen" "freq" "freq_p1" "freq_p2" "num_qtns" "mean_qtnSelCoef" "sd_qtnSelCoef" "mean_qtnDom" "sd_qtnDom" "inv_FST" "inv_originGen" "inv_pos" "inv_end" "inv_length"
4549343 41800 0.525 0.733 0.317 299 0.000407677 0.00200112 0 0 0.17349 5401 1416464 1463892 47429
4549343 8800 0.255 0.2485 0.2615 105 0.000176489 0.0020293 0 0 0.000222398 5401 1416464 1463892 47429
4549343 7000 0.2235 0.23 0.217 72 0.000475813 0.00182546 0 0 0.000243449 5401 1416464 1463892 47429
4549343 31000 0.51325 0.6875 0.339 272 0.00031909 0.00195488 0 0 0.121538 5401 1416464 1463892 47429
4549343 42600 0.50525 0.714 0.2965 295 0.000376426 0.00193979 0 0 0.174325 5401 1416464 1463892 47429
4549343 25800 0.48725 0.681 0.2935 209 0.00037455 0.00194142 0 0 0.150254 5401 1416464 1463892 47429
4549343 25400 0.5095 0.6895 0.3295 226 0.000378583 0.00189736 0 0 0.129647 5401 1416464 1463892 47429
4549343 47800 0.48625 0.703 0.2695 315 0.000319845 0.00196691 0 0 0.188064 5401 1416464 1463892 47429
4549343 30200 0.56575 0.7615 0.37 268 0.000339734 0.00191805 0 0 0.155969 5401 1416464 1463892 47429
4549343 7600 0.27225 0.286 0.2585 98 0.000299196 0.00198366 0 0 0.000954235 5401 1416464 1463892 47429
4549343 24600 0.567 0.7485 0.3855 232 0.000288278 0.00187373 0 0 0.134178 5401 1416464 1463892 47429
4549343 11400 0.85825 0.8685 0.848 282 0.000176637 0.00188491 0 0 0.000863596 5401 1416464 1463892 47429
4549343 34400 0.539 0.748 0.33 259 0.000396119 0.00197538 0 0 0.175794 5401 1416464 1463892 47429
4549343 32400 0.507 0.7225 0.2915 260 0.000434963 0.0019172 0 0 0.185797 5401 1416464 1463892 47429
4549343 19400 0.47925 0.6695 0.289 190 0.000345344 0.00189798 0 0 0.14503 5401 1416464 1463892 47429
4549343 38200 0.5125 0.718 0.307 269 0.000379046 0.00201837 0 0 0.169027 5401 1416464 1463892 47429
4549343 30000 0.5605 0.7225 0.3985 239 0.000407611 0.00205805 0 0 0.106536 5401 1416464 1463892 47429
4549343 33000 0.484 0.68 0.288 261 0.000370154 0.00202049 0 0 0.153822 5401 1416464 1463892 47429
4549343 10400 0.7655 0.7845 0.7465 278 0.000195558 0.00201848 0 0 0.00201103 5401 1416464 1463892 47429
4549343 18000 0.5015 0.6615 0.3415 182 0.000380422 0.00197068 0 0 0.102401 5401 1416464 1463892 47429
4549343 15800 0.52375 0.563 0.4845 223 0.000128986 0.00196291 0 0 0.00617619 5401 1416464 1463892 47429
4549343 12000 0.7285 0.7275 0.7295 268 0.000138243 0.00191723 0 0 0.00000505592 5401 1416464 1463892 47429
4549343 43400 0.47175 0.6835 0.26 313 0.000344805 0.00199085 0 0 0.179927 5401 1416464 1463892 47429
4549343 42800 0.482 0.6905 0.2735 301 0.000360636 0.00195556 0 0 0.174115 5401 1416464 1463892 47429
4549343 41200 0.48625 0.68 0.2925 291 0.000349734 0.00191811 0 0 0.15027 5401 1416464 1463892 47429
4549343 18600 0.50175 0.668 0.3355 189 0.000347993 0.00183877 0 0 0.110558 5401 1416464 1463892 47429
4549343 22600 0.48675 0.678 0.2955 214 0.000226791 0.00196982 0 0 0.146409 5401 1416464 1463892 47429
4549343 49200 0.50125 0.69 0.3125 336 0.000338839 0.0020609 0 0 0.142507 5401 1416464 1463892 47429
4549343 37000 0.46625 0.655 0.2775 274 0.000311802 0.00198254 0 0 0.143159 5401 1416464 1463892 47429
4549343 35800 0.4815 0.676 0.287 273 0.000452414 0.00201493 0 0 0.151528 5401 1416464 1463892 47429
4549343 49600 0.5025 0.723 0.282 315 0.000304875 0.00198529 0 0 0.194486 5401 1416464 1463892 47429
4549343 47400 0.51725 0.711 0.3235 299 0.000383662 0.00201102 0 0 0.150335 5401 1416464 1463892 47429
4549343 19800 0.503 0.671 0.335 224 0.000246165 0.00186879 0 0 0.1129 5401 1416464 1463892 47429
4549343 32000 0.42475 0.6195 0.23 234 0.000477499 0.00194302 0 0 0.155226 5401 1416464 1463892 47429
4549343 14000 0.54075 0.5595 0.522 215 0.000196145 0.00198557 0 0 0.00141565 5401 1416464 1463892 47429
4549343 27800 0.53525 0.7355 0.335 241 0.000367065 0.00198247 0 0 0.161201 5401 1416464 1463892 47429
4549343 23800 0.50825 0.683 0.3335 215 0.000430237 0.00181449 0 0 0.122184 5401 1416464 1463892 47429
4549343 33200 0.5035 0.696 0.311 261 0.00054244 0.00189644 0 0 0.148232 5401 1416464 1463892 47429
4549343 28200 0.50975 0.698 0.3215 253 0.000392053 0.00201504 0 0 0.141806 5401 1416464 1463892 47429
4549343 46600 0.49475 0.703 0.2865 294 0.000350431 0.00195679 0 0 0.173491 5401 1416464 1463892 47429
4549343 30400 0.5385 0.7225 0.3545 260 0.000332613 0.00191957 0 0 0.136232 5401 1416464 1463892 47429
4549343 26800 0.5125 0.689 0.336 233 0.000284811 0.00192166 0 0 0.124687 5401 1416464 1463892 47429
4549343 36200 0.48675 0.7005 0.273 271 0.000531284 0.00199383 0 0 0.182885 5401 1416464 1463892 47429
4549343 17000 0.465 0.5315 0.3985 195 0.000346327 0.00182735 0 0 0.0177761 5401 1416464 1463892 47429
4549343 26000 0.54175 0.7355 0.348 234 0.000372813 0.00192002 0 0 0.151211 5401 1416464 1463892 47429
4549343 29000 0.461 0.65 0.272 232 0.000410885 0.00200021 0 0 0.143759 5401 1416464 1463892 47429
4549343 13600 0.63175 0.6475 0.616 221 0.0000195117 0.00193212 0 0 0.00106628 5401 1416464 1463892 47429
4549343 44400 0.5035 0.7035 0.3035 302 0.000327673 0.00197199 0 0 0.160008 5401 1416464 1463892 47429
4549343 45400 0.51025 0.7135 0.307 294 0.000346702 0.00193487 0 0 0.165312 5401 1416464 1463892 47429
4549343 42200 0.46525 0.662 0.2685 289 0.000371476 0.00185473 0 0 0.155594 5401 1416464 1463892 47429
4549343 15600 0.5325 0.5495 0.5155 213 0.000185699 0.00191899 0 0 0.0011609 5401 1416464 1463892 47429
4549343 43800 0.51025 0.7175 0.303 325 0.000377868 0.00199748 0 0 0.171882 5401 1416464 1463892 47429
4549343 46200 0.489 0.676 0.302 315 0.000425412 0.00197441 0 0 0.139944 5401 1416464 1463892 47429
4549343 9600 0.3575 0.369 0.346 135 0.0000881096 0.00189434 0 0 0.000575767 5401 1416464 1463892 47429
4549343 41400 0.50875 0.694 0.3235 297 0.000323412 0.00198132 0 0 0.137312 5401 1416464 1463892 47429
4549343 13400 0.57775 0.584 0.5715 206 0.0000582666 0.00197573 0 0 0.000160122 5401 1416464 1463892 47429
4549343 39000 0.50275 0.692 0.3135 291 0.000440566 0.00197954 0 0 0.143267 5401 1416464 1463892 47429
4549343 24400 0.48425 0.6725 0.296 221 0.00057732 0.00182527 0 0 0.141893 5401 1416464 1463892 47429
4549343 22400 0.4995 0.6855 0.3135 208 0.000273818 0.00184933 0 0 0.138384 5401 1416464 1463892 47429
4549343 11800 0.782 0.7885 0.7755 275 0.0000625394 0.00198507 0 0 0.000247835 5401 1416464 1463892 47429
4549343 16600 0.5235 0.568 0.479 219 0.0000885282 0.00181251 0 0 0.00793854 5401 1416464 1463892 47429
4549343 48000 0.51975 0.705 0.3345 325 0.000371007 0.00202418 0 0 0.137485 5401 1416464 1463892 47429
4549343 44800 0.475 0.6695 0.2805 303 0.000403045 0.00198498 0 0 0.1517 5401 1416464 1463892 47429
4549343 34800 0.466 0.671 0.261 274 0.000408351 0.00199401 0 0 0.168881 5401 1416464 1463892 47429
4549343 21600 0.48525 0.6605 0.31 205 0.000236193 0.001868 0 0 0.122957 5401 1416464 1463892 47429
4549343 37400 0.45625 0.6455 0.267 259 0.000427523 0.00193133 0 0 0.144368 5401 1416464 1463892 47429
4549343 20800 0.50275 0.6905 0.315 216 0.000364414 0.00185031 0 0 0.141005 5401 1416464 1463892 47429
4549343 48200 0.5245 0.72 0.329 319 0.000316876 0.00200817 0 0 0.153249 5401 1416464 1463892 47429
4549343 50000 0.496 0.703 0.289 342 0.000385607 0.00206411 0 0 0.171407 5401 1416464 1463892 47429
4549343 15400 0.59175 0.6265 0.557 238 0.000197502 0.00192342 0 0 0.00499856 5401 1416464 1463892 47429
4549343 36800 0.5205 0.716 0.325 275 0.000370806 0.00194075 0 0 0.153138 5401 1416464 1463892 47429
4549343 40000 0.46825 0.658 0.2785 257 0.000509506 0.00189853 0 0 0.144603 5401 1416464 1463892 47429
4549343 31800 0.426 0.6175 0.2345 263 0.000375843 0.00202239 0 0 0.149974 5401 1416464 1463892 47429
4549343 8200 0.07675 0.072 0.0815 55 0.000328234 0.00189438 0 0 0.000318412 5401 1416464 1463892 47429
4549343 18800 0.49025 0.678 0.3025 194 0.000286011 0.00187422 0 0 0.141054 5401 1416464 1463892 47429
4549343 39400 0.47075 0.6625 0.279 280 0.000410164 0.00191478 0 0 0.147577 5401 1416464 1463892 47429
4549343 25600 0.5355 0.722 0.349 237 0.000184144 0.0019208 0 0 0.139834 5401 1416464 1463892 47429
4549343 33400 0.47975 0.692 0.2675 290 0.000414621 0.00203891 0 0 0.180496 5401 1416464 1463892 47429
4549343 22800 0.4925 0.692 0.293 212 0.000290922 0.00193384 0 0 0.159237 5401 1416464 1463892 47429
4549343 7800 0.19325 0.207 0.1795 84 0.0000901556 0.00188254 0 0 0.00121268 5401 1416464 1463892 47429
4549343 27600 0.532 0.7115 0.3525 232 0.000255457 0.00205419 0 0 0.129411 5401 1416464 1463892 47429
4549343 27000 0.558 0.737 0.379 249 0.000388623 0.00190022 0 0 0.129912 5401 1416464 1463892 47429
4549343 29200 0.47525 0.6565 0.294 246 0.000289719 0.00196699 0 0 0.131729 5401 1416464 1463892 47429
4549343 9800 0.5605 0.566 0.555 172 0.00012952 0.00205466 0 0 0.000122798 5401 1416464 1463892 47429
4549343 13200 0.4805 0.4865 0.4745 179 -0.000051112 0.00194861 0 0 0.000144219 5401 1416464 1463892 47429
4549343 46400 0.51925 0.712 0.3265 311 0.000295045 0.0020052 0 0 0.148831 5401 1416464 1463892 47429
4549343 28800 0.4935 0.68 0.307 246 0.000246439 0.00203552 0 0 0.139153 5401 1416464 1463892 47429
4549343 38000 0.495 0.7065 0.2835 295 0.0003856 0.00199465 0 0 0.178947 5401 1416464 1463892 47429
4549343 45000 0.48975 0.694 0.2855 299 0.00031611 0.00201591 0 0 0.166942 5401 1416464 1463892 47429
4549343 31600 0.5305 0.7095 0.3515 258 0.000383287 0.0020325 0 0 0.128643 5401 1416464 1463892 47429
4549343 18400 0.46975 0.6655 0.274 184 0.000444171 0.00181818 0 0 0.153835 5401 1416464 1463892 47429
4549343 31200 0.54275 0.7475 0.338 254 0.000317734 0.00202508 0 0 0.168925 5401 1416464 1463892 47429
4549343 16400 0.52225 0.567 0.4775 207 0.000198671 0.00181885 0 0 0.00802614 5401 1416464 1463892 47429
4549343 44600 0.5315 0.749 0.314 291 0.000426709 0.001936 0 0 0.189979 5401 1416464 1463892 47429
4549343 23600 0.55 0.75 0.35 220 0.000364129 0.00176483 0 0 0.161616 5401 1416464 1463892 47429
4549343 25000 0.5365 0.736 0.337 222 0.000404885 0.00185606 0 0 0.160054 5401 1416464 1463892 47429
4549343 17800 0.51925 0.6845 0.354 194 0.000123065 0.00190691 0 0 0.109392 5401 1416464 1463892 47429
4549343 17600 0.50325 0.6245 0.382 194 0.0002857 0.00195858 0 0 0.0588087 5401 1416464 1463892 47429
4549343 41000 0.5015 0.6865 0.3165 285 0.000458195 0.00196874 0 0 0.136901 5401 1416464 1463892 47429
4549343 45600 0.50925 0.697 0.3215 307 0.00041587 0.00197052 0 0 0.141049 5401 1416464 1463892 47429
4549343 11600 0.85425 0.8735 0.835 287 -0.0000821032 0.00198838 0 0 0.00297624 5401 1416464 1463892 47429
4549343 33800 0.57275 0.7585 0.387 264 0.00039346 0.00208046 0 0 0.140997 5401 1416464 1463892 47429
4549343 42400 0.4805 0.6925 0.2685 300 0.000405589 0.00191677 0 0 0.18005 5401 1416464 1463892 47429
4549343 44000 0.462 0.64 0.284 302 0.000377815 0.00203635 0 0 0.127472 5401 1416464 1463892 47429
4555233 6000 0.088 0.0945 0.0815 11 -0.00108043 0.00206307 0 0 0.00052644 5408 885283 895712 10430
4555233 7400 0.277 0.268 0.286 33 0.000106291 0.00172689 0 0 0.000404452 5408 885283 895712 10430
4555233 8400 0.12325 0.142 0.1045 15 -0.000944792 0.00207629 0 0 0.00325342 5408 885283 895712 10430
4555233 8600 0.0865 0.0905 0.0825 18 -0.000125565 0.00212699 0 0 0.000202486 5408 885283 895712 10430
4555233 7800 0.233 0.254 0.212 29 -0.000419073 0.002167 0 0 0.00246767 5408 885283 895712 10430
4555233 10200 0.071 0.073 0.069 13 -0.000427167 0.00159294 0 0 0.0000606437 5408 885283 895712 10430
4555233 6400 0.12825 0.1295 0.127 12 -0.000183564 0.0017371 0 0 0.0000139756 5408 885283 895712 10430
4555233 9800 0.1035 0.103 0.104 21 -0.000410218 0.0018773 0 0 0.00000269432 5408 885283 895712 10430
4555233 10000 0.04275 0.04 0.0455 11 -0.000590243 0.00165315 0 0 0 5408 885283 895712 10430
4555233 7200 0.44 0.426 0.454 37 0.000264157 0.00179779 0 0 0.000795455 5408 885283 895712 10430
4555233 5800 0.111 0.1115 0.1105 11 -0.000492279 0.0017249 0 0 0.00000253347 5408 885283 895712 10430
4555233 8000 0.3485 0.332 0.365 26 -0.000471443 0.00224361 0 0 0.00119909 5408 885283 895712 10430
4555233 6800 0.2595 0.2555 0.2635 29 -0.0000733087 0.00167871 0 0 0.0000832641 5408 885283 895712 10430
4555233 7600 0.136 0.127 0.145 24 -0.0000417384 0.00222911 0 0 0.000689338 5408 885283 895712 10430
4555233 5600 0.025 0.0265 0.0235 9 -0.000424648 0.00166068 0 0 0 5408 885283 895712 10430
4555233 10400 0.023 0.0205 0.0255 11 -0.000408271 0.00185353 0 0 0 5408 885283 895712 10430
4555233 9200 0.04925 0.048 0.0505 14 -0.00098642 0.00158252 0 0 0 5408 885283 895712 10430
4555233 6200 0.0455 0.0525 0.0385 11 -0.000194541 0.00165966 0 0 0 5408 885283 895712 10430
4555233 9400 0.07575 0.0765 0.075 16 -0.000560616 0.00154437 0 0 0.00000803434 5408 885283 895712 10430
4555233 8200 0.1205 0.12 0.121 18 -0.000146867 0.00237975 0 0 0.00000235894 5408 885283 895712 10430
4555233 7000 0.34725 0.347 0.3475 26 0.000477739 0.00172166 0 0 0.000000275734 5408 885283 895712 10430
4555233 9600 0.189 0.183 0.195 22 -0.000676881 0.00164097 0 0 0.000234866 5408 885283 895712 10430
4555233 6600 0.2035 0.208 0.199 21 -0.000445867 0.00229637 0 0 0.000124932 5408 885283 895712 10430
4555233 9000 0.09275 0.0875 0.098 13 -0.000419507 0.00187106 0 0 0.00032755 5408 885283 895712 10430
4555233 8800 0.12425 0.1305 0.118 13 -0.000554863 0.00167927 0 0 0.000358991 5408 885283 895712 10430
4557714 5600 0.0005 0.001 0 20 0.000549629 0.00162984 0 0 0 5411 248759 277036 28278
4619517 5600 0.00125 0.001 0.0015 0 0 0 0 0 0 5484 2011375 2024004 12630
4633087 5600 0.0135 0.011 0.016 11 -0.0000256107 0.00139866 0 0 0 5500 145798 164998 19201
4659096 5600 0.00425 0.0025 0.006 17 0.000354101 0.00176429 0 0 0 5531 732736 764737 32002
4665682 5600 0.00075 0.0005 0.001 0 0 0 0 0 0 5539 2024390 2070912 46523
4673274 5600 0.0035 0.002 0.005 16 0.000256318 0.00274266 0 0 0 5548 646256 689203 42948
4676662 5600 0.01325 0.012 0.0145 14 -0.00043961 0.00185598 0 0 0 5552 1506337 1523921 17585
4680875 5600 0.00625 0.0055 0.007 13 -0.000225502 0.00177358 0 0 0 5557 1774583 1795092 20510
4686767 5600 0.005 0.0025 0.0075 17 0.000339555 0.00204293 0 0 0 5564 1313061 1340628 27568
4688471 5600 0.01675 0.0165 0.017 5 -0.000771074 0.0017307 0 0 0 5566 1176420 1192163 15744
4702899 5600 0.003 0.003 0.003 7 0.000808215 0.00269707 0 0 0 5583 1660788 1683101 22314
4713078 5600 0.001 0.0015 0.0005 17 0.00023082 0.00172066 0 0 0 5595 1336398 1381352 44955
4713079 5600 0.001 0.0015 0.0005 25 0.000369141 0.00193053 0 0 0 5595 1932592 1968521 35930
4714746 5600 0.0005 0.0005 0.0005 23 -0.000346307 0.00211831 0 0 0 5597 1114632 1151840 37209
4717235 5600 0.00025 0 0.0005 7 0.000311021 0.00153927 0 0 0 5600 1353026 1364541 11516
4717236 5600 0.00025 0 0.0005 15 0.000486828 0.00222325 0 0 0 5600 1730132 1753291 23160
4717237 5600 0.00025 0 0.0005 20 -0.000307949 0.00175349 0 0 0 5600 318641 357700 39060
4717238 5600 0.00025 0 0.0005 23 0.000650192 0.0023413 0 0 0 5600 907480 946788 39309
4717239 5600 0.00025 0 0.0005 24 0.000105212 0.00146023 0 0 0 5600 652552 697436 44885
4724667 5800 0.0285 0.0275 0.0295 28 0.000492114 0.00170396 0 0 0 5609 435644 481125 45482
4733902 5800 0.00775 0.0085 0.007 0 0 0 0 0 0 5620 311390 313216 1827
4781897 6000 0.0115 0.0135 0.0095 31 0.0000666988 0.00179117 0 0 0 5677 1830426 1880050 49625
4781897 5800 0.018 0.02 0.016 26 -0.0000381932 0.00182066 0 0 0 5677 1830426 1880050 49625
4783534 5800 0.05925 0.066 0.0525 7 0.00056519 0.000550179 0 0 0.000817419 5679 1300900 1313075 12176
4783534 6000 0.05175 0.0525 0.051 11 0.000819928 0.000781596 0 0 0.0000114628 5679 1300900 1313075 12176
4796914 5800 0.00125 0.0015 0.001 11 0.0000447123 0.0013127 0 0 0 5695 333900 348542 14643
4827899 5800 0.0005 0.001 0 30 0.000218559 0.00158678 0 0 0 5732 1417934 1460923 42990
4843819 6400 0.0085 0.0095 0.0075 3 0.000625047 0.000655422 0 0 0 5751 143356 158377 15022
4843819 6000 0.063 0.0615 0.0645 5 0.000183079 0.000846312 0 0 0.0000381156 5751 143356 158377 15022
4843819 5800 0.0145 0.014 0.015 3 0.000625047 0.000655422 0 0 0 5751 143356 158377 15022
4843819 6200 0.03225 0.027 0.0375 8 0.00107461 0.00147122 0 0 0 5751 143356 158377 15022
4861562 5800 0.0165 0.017 0.016 25 0.000607984 0.00225966 0 0 0 5772 1046848 1090821 43974
4861562 6200 0.013 0.013 0.013 29 0.000541183 0.0022137 0 0 0 5772 1046848 1090821 43974
4861562 6000 0.0085 0.0075 0.0095 25 0.000543436 0.00225212 0 0 0 5772 1046848 1090821 43974
4869252 5800 0.00075 0 0.0015 23 0.000188677 0.00185015 0 0 0 5781 614782 651612 36831
4872596 5800 0.00375 0.005 0.0025 26 -0.000442186 0.00199243 0 0 0 5785 1533540 1579027 45488
4875999 5800 0.002 0.0015 0.0025 22 0.000410135 0.00161678 0 0 0 5789 1445340 1492585 47246
4877697 5800 0.00075 0.001 0.0005 17 -0.000261657 0.00164273 0 0 0 5791 500272 521435 21164
4879355 5800 0.00175 0.0015 0.002 21 -0.000391651 0.00244109 0 0 0 5793 1540782 1573212 32431
4882651 5800 0.00075 0.0015 0 7 0.000644551 0.00184057 0 0 0 5797 1913069 1919654 6586
4882652 5800 0.0015 0.001 0.002 27 0.000278868 0.0013788 0 0 0 5797 801979 844363 42385
4883471 5800 0.00075 0.0015 0 16 0.000377129 0.00201237 0 0 0 5798 1610518 1635375 24858
4885142 5800 0.00025 0 0.0005 26 0.000280189 0.00182184 0 0 0 5800 620414 658825 38412
4906961 6000 0.005 0.0045 0.0055 21 0.000224707 0.00174475 0 0 0 5826 1455682 1489862 34181
4912072 6000 0.003 0.0045 0.0015 25 -0.000246491 0.00198358 0 0 0 5832 1404887 1452000 47114
4927984 6000 0.0155 0.016 0.015 10 0.00122475 0.00172027 0 0 0 5851 448827 460522 11696
4964193 6000 0.00375 0.002 0.0055 0 0 0 0 0 0 5894 2004160 2047758 43599
4971028 6000 0.02625 0.03 0.0225 20 -0.000273848 0.00184927 0 0 0 5902 224389 249757 25369
4981964 6000 0.00025 0 0.0005 28 0.0000779151 0.00153831 0 0 0 5915 419793 465977 46185
4981965 6200 0.04675 0.044 0.0495 6 -0.000100501 0.002007 0 0 0 5915 1864286 1870406 6121
4981965 6400 0.0035 0.003 0.004 4 0.000375227 0.00216415 0 0 0 5915 1864286 1870406 6121
4981965 6000 0.0295 0.0295 0.0295 3 0.000482761 0.00263741 0 0 0 5915 1864286 1870406 6121
4991350 6200 0.01625 0.016 0.0165 22 -0.000184764 0.001888 0 0 0 5926 1711454 1747599 36146
4991350 6000 0.00875 0.01 0.0075 20 -0.000366182 0.00184988 0 0 0 5926 1711454 1747599 36146
5011265 6000 0.01375 0.0125 0.015 15 -0.000864318 0.00146387 0 0 0 5950 416689 437664 20976
5014641 6000 0.0045 0.003 0.006 29 -0.000421159 0.00167039 0 0 0 5954 1105084 1154578 49495
5018820 6000 0.01 0.013 0.007 12 -0.000963264 0.00276862 0 0 0 5959 1932416 1951464 19049
5032153 6000 0.0005 0 0.001 25 0.000331269 0.00185975 0 0 0 5975 628164 671234 43071
5039616 6000 0.00225 0.002 0.0025 11 -0.000780727 0.00177272 0 0 0 5984 1855502 1873659 18158
5042933 6000 0.00125 0.002 0.0005 16 -0.000541505 0.00197208 0 0 0 5988 155999 176383 20385
5042934 6000 0.00275 0.0025 0.003 4 0.00238363 0.00155291 0 0 0 5988 1317590 1328713 11124
5042935 6000 0.001 0 0.002 10 0.000106848 0.00145579 0 0 0 5988 931157 947329 16173
5042935 6200 0.0485 0.044 0.053 10 0.000106848 0.00145579 0 0 0 5988 931157 947329 16173
5046389 6000 0.00125 0.001 0.0015 0 0 0 0 0 0 5992 1484181 1485322 1142
5047194 6400 0.00575 0.007 0.0045 11 0.000287256 0.00175586 0 0 0 5993 1418948 1430571 11624
5047194 6000 0.00175 0.003 0.0005 11 0.000287256 0.00175586 0 0 0 5993 1418948 1430571 11624
5047194 6200 0.00975 0.011 0.0085 12 -0.000105018 0.00215623 0 0 0 5993 1418948 1430571 11624
5047194 6800 0.029 0.0295 0.0285 12 -0.000182918 0.00233571 0 0 0 5993 1418948 1430571 11624
5047194 6600 0.01575 0.0185 0.013 11 0.000287256 0.00175586 0 0 0 5993 1418948 1430571 11624
5048884 6000 0.00025 0.0005 0 0 0 0 0 0 0 5995 1165689 1167138 1450
5049737 6000 0.00025 0 0.0005 34 0.00018626 0.00226798 0 0 0 5996 1042028 1089137 47110
5050596 6000 0.00175 0.002 0.0015 15 0.000691636 0.00155297 0 0 0 5997 139544 165672 26129
5052338 6000 0.00025 0.0005 0 27 -0.0000692951 0.00195532 0 0 0 5999 1725101 1773636 48536
5081001 6800 0.05125 0.055 0.0475 31 0.000301258 0.00208187 0 0 0.000289212 6033 1427388 1456942 29555
5081001 6400 0.045 0.0445 0.0455 29 0.000719784 0.00190529 0 0 0 6033 1427388 1456942 29555
5081001 7000 0.02775 0.0195 0.036 27 0.000378505 0.00205843 0 0 0 6033 1427388 1456942 29555
5081001 6200 0.081 0.077 0.085 34 0.000939222 0.00187327 0 0 0.000214941 6033 1427388 1456942 29555
5081001 6600 0.0615 0.063 0.06 29 0.000734627 0.00179309 0 0 0.0000389828 6033 1427388 1456942 29555
5089497 6200 0.017 0.017 0.017 0 0 0 0 0 0 6043 1945043 1948531 3489
5180231 6200 0.00025 0.0005 0 6 0.000676065 0.00155396 0 0 0 6151 1108082 1121208 13127
5185959 6200 0.007 0.01 0.004 7 0.00179737 0.00266503 0 0 0 6158 451349 459154 7806
5195207 6200 0.0005 0 0.001 7 -0.000406393 0.00210272 0 0 0 6169 264983 282999 18017
5196874 6200 0.00125 0.002 0.0005 13 -0.000964831 0.00175986 0 0 0 6171 1304095 1321215 17121
5198508 6200 0.0045 0.0055 0.0035 13 0.000699368 0.00219364 0 0 0 6173 1920791 1940251 19461
5206109 6200 0.00275 0.0015 0.004 42 -0.000131781 0.00172743 0 0 0 6182 818728 868280 49553
5212058 6200 0.0005 0.001 0 19 -0.000581788 0.0018452 0 0 0 6189 962918 991350 28433
5212060 6200 0.00025 0 0.0005 0 0 0 0 0 0 6189 2076150 2093563 17414
5213734 6400 0.062 0.065 0.059 3 -0.00200129 0.00221117 0 0 0.000154756 6191 1664856 1670036 5181
5213734 6600 0.138 0.141 0.135 5 -0.00113574 0.00226517 0 0 0.0000756582 6191 1664856 1670036 5181
5213734 7200 0.008 0.007 0.009 3 -0.00200129 0.00221117 0 0 0 6191 1664856 1670036 5181
5213734 6800 0.26175 0.268 0.2555 6 -0.00112661 0.00171193 0 0 0.000202148 6191 1664856 1670036 5181
5213734 7000 0.1235 0.1155 0.1315 9 -0.0013878 0.00236011 0 0 0.000591236 6191 1664856 1670036 5181
5213734 7400 0.002 0.003 0.001 3 -0.00200129 0.00221117 0 0 0 6191 1664856 1670036 5181
5213734 6200 0.00575 0.004 0.0075 3 -0.00200129 0.00221117 0 0 0 6191 1664856 1670036 5181
5215377 6200 0.001 0.002 0 2 -0.00232924 0.00369016 0 0 0 6193 1950685 1952573 1889
5216183 6200 0.00125 0.0015 0.001 25 0.000530705 0.00213879 0 0 0 6194 1331900 1373298 41399
5217921 6200 0.001 0.001 0.001 15 0.00000979452 0.00222958 0 0 0 6196 1735334 1760877 25544
5218785 6200 0.0005 0.0005 0.0005 22 -0.000533325 0.00210322 0 0 0 6197 1114281 1144940 30660
5218786 6200 0.00175 0.003 0.0005 8 -0.000226992 0.00234003 0 0 0 6197 1361559 1374923 13365
5219655 6200 0.00025 0 0.0005 3 -0.00063364 0.00137722 0 0 0 6198 961354 966954 5601
5220493 6200 0.00025 0 0.0005 13 -0.000921164 0.00144336 0 0 0 6199 1721853 1744839 22987
5221308 6200 0.00025 0.0005 0 14 -0.000541012 0.00264001 0 0 0 6200 1838644 1863332 24689
5221309 6200 0.00025 0.0005 0 19 -0.000187172 0.00201879 0 0 0 6200 1158898 1193252 34355
5221310 6200 0.00025 0.0005 0 26 -0.0000722359 0.00223211 0 0 0 6200 555539 588846 33308
5221311 6200 0.00025 0 0.0005 14 -0.000234197 0.00111617 0 0 0 6200 247590 265092 17503
5254817 6800 0.01625 0.0165 0.016 15 -0.000029971 0.00196161 0 0 0 6240 410450 424311 13862
5254817 6400 0.0385 0.037 0.04 15 0.000128642 0.00163764 0 0 0 6240 410450 424311 13862
5254817 6600 0.0185 0.021 0.016 13 0.000299896 0.00163722 0 0 0 6240 410450 424311 13862
5274183 6400 0.01275 0.014 0.0115 23 0.000111838 0.00227735 0 0 0 6263 816071 850878 34808
5285048 6400 0.00725 0.0095 0.005 17 -0.000136592 0.00153071 0 0 0 6276 274172 298774 24603
5301080 6400 0.0205 0.024 0.017 13 -0.000274841 0.00248566 0 0 0 6295 1834335 1858554 24220
5320621 6400 0.01725 0.0175 0.017 7 0.000323634 0.00275847 0 0 0 6318 1525453 1534264 8812
5342463 6400 0.008 0.0085 0.0075 15 -0.0002226 0.00199298 0 0 0 6344 1067228 1089155 21928
5351781 6800 0.123 0.1235 0.1225 0 0 0 0 0 0.00000231758 6355 1411390 1412618 1229
5351781 7400 0.05825 0.0485 0.068 0 0 0 0 0 0.00173292 6355 1411390 1412618 1229
5351781 7800 0.06425 0.0625 0.066 2 0.00288727 0.00147299 0 0 0.0000509381 6355 1411390 1412618 1229
5351781 7000 0.04975 0.0465 0.053 0 0 0 0 0 0 6355 1411390 1412618 1229
5351781 7200 0.05275 0.0485 0.057 0 0 0 0 0 0.000361485 6355 1411390 1412618 1229
5351781 7600 0.0905 0.0845 0.0965 2 0.00288727 0.00147299 0 0 0.000437372 6355 1411390 1412618 1229
