sim_gen inv_id freq freq_p1 freq_p2 num_qtns mean_qtnSelCoef sd_qtnSelCoef mean_qtnDom sd_qtnDom inv_FST 
8200 6163635 0.118 0.117 0.119 33 -0.000167551 0.00253017 0 0 9.60836e-06
8200 6425961 0.043 0.0385 0.0475 43 0.000140694 0.00159853 0 0 0
8200 6205017 0.02925 0.0265 0.032 25 0.0003712 0.00163131 0 0 0
8200 6403264 0.015 0.017 0.013 26 -4.37693e-05 0.00204944 0 0 0
8200 6444280 0.004 0.004 0.004 13 -9.29849e-05 0.000895555 0 0 0
8200 5567572 0.032 0.0315 0.0325 0 0 0 0 0 0
8200 6766843 0.01225 0.0115 0.013 7 -0.00167312 0.00281247 0 0 0
8200 3561134 0.635 0.6255 0.6445 35 -0.000451074 0.00209144 0 0 0.000389386
8200 258285 0.24925 0.2515 0.247 82 5.36137e-05 0.00214735 0 0 2.70542e-05
8200 6894711 0.0005 0.0005 0.0005 16 -0.000326386 0.00129717 0 0 0
8200 6641039 0.01175 0.0135 0.01 8 -0.000163736 0.00199067 0 0 0
8200 6743231 0.00875 0.0095 0.008 24 0.000302992 0.00209946 0 0 0
8200 6893028 0.0015 0.001 0.002 20 -0.00055555 0.00155904 0 0 0
8200 6004665 0.1275 0.1185 0.1365 53 0.000326983 0.00179651 0 0 0.000728131
8200 6894710 0.0005 0.001 0 6 0.00077713 0.00198524 0 0 0
8200 6781213 0.0215 0.0205 0.0225 7 0.0013785 0.00202933 0 0 0
8200 6665506 0.04125 0.043 0.0395 7 0.0001212 0.00102706 0 0 0
8200 6896341 0.00075 0.0005 0.001 23 0.000518479 0.002108 0 0 0
8200 6485609 0.26675 0.269 0.2645 43 -0.00014393 0.00206362 0 0 2.58826e-05
8200 6848342 0.00275 0.004 0.0015 4 0.000551132 0.0022494 0 0 0
8200 6807263 0.00675 0.007 0.0065 18 -0.000134749 0.00226072 0 0 0
8200 6900556 0.00025 0.0005 0 22 0.000644243 0.0025007 0 0 0
8200 6896340 0.0015 0.001 0.002 45 0.000340617 0.00240154 0 0 0
8200 6897203 0.00025 0 0.0005 23 1.68372e-05 0.00188275 0 0 0
8200 6897204 0.00075 0.001 0.0005 36 -0.000493631 0.00161162 0 0 0
8200 6898902 0.00025 0.0005 0 0 0 0 0 0 0
8200 6898899 0.0005 0.001 0 52 -0.000624163 0.00173594 0 0 0
8200 6899738 0.00075 0.0005 0.001 33 -0.000111736 0.00173183 0 0 0
8200 6901356 0.00025 0.0005 0 13 -0.000389708 0.00258574 0 0 0
8200 6901357 0.00025 0.0005 0 11 -0.000213099 0.00157196 0 0 0
8200 6901358 0.00025 0 0.0005 15 -0.000403296 0.00170813 0 0 0
8200 6901359 0.00025 0 0.0005 26 0.000229459 0.0022147 0 0 0
8400 7068761 0.00025 0.0005 0 41 -9.14484e-05 0.00212804 0 0 0
8400 6915577 0.00575 0.004 0.0075 33 -0.000222296 0.001976 0 0 0
8400 2659746 0.12575 0.128 0.1235 20 8.63555e-05 0.00219321 0 0 4.60491e-05
8400 6981878 0.01925 0.0185 0.02 8 -0.000548257 0.00225796 0 0 0
8400 6163635 0.19375 0.205 0.1825 42 0.000108417 0.00230526 0 0 0.000810203
8400 6425961 0.0425 0.045 0.04 41 0.000157148 0.0017264 0 0 0
8400 6205017 0.006 0.0045 0.0075 24 0.000364717 0.00164187 0 0 0
8400 7022440 0.00275 0.0015 0.004 5 -0.00171509 0.00198183 0 0 0
8400 6444280 0.006 0.007 0.005 14 -0.000205043 0.000957143 0 0 0
8400 5567572 0.01325 0.014 0.0125 0 0 0 0 0 0
8400 6766843 0.013 0.0125 0.0135 7 -0.00167312 0.00281247 0 0 0
8400 3561134 0.5995 0.604 0.595 35 -0.000118127 0.00215952 0 0 8.43399e-05
8400 258285 0.34775 0.339 0.3565 93 0.000225725 0.00194266 0 0 0.000337547
8400 7067082 0.00075 0.0015 0 13 0.000644167 0.00203124 0 0 0
8400 7033528 0.003 0.004 0.002 43 -0.000324269 0.00213481 0 0 0
8400 7009689 0.0325 0.026 0.039 44 -0.000268252 0.0017223 0 0 0
8400 6485609 0.34125 0.327 0.3555 59 0.000166033 0.00173544 0 0 0.000903309
8400 6004665 0.15525 0.155 0.1555 72 -4.63652e-05 0.00193036 0 0 4.76563e-07
8400 7055429 0.0015 0.001 0.002 13 0.000318536 0.00213196 0 0 0
8400 6781213 0.049 0.045 0.053 10 0.000923374 0.0020757 0 0 0
8400 7062846 0.00025 0 0.0005 10 0.000445889 0.00230806 0 0 0
8400 6989355 0.00375 0.0035 0.004 3 -0.000213847 0.00196292 0 0 0
8400 6986882 0.017 0.016 0.018 30 0.000613453 0.00177721 0 0 0
8400 7064522 0.00025 0.0005 0 19 0.000101619 0.002166 0 0 0
8400 7048641 0.00125 0.001 0.0015 21 -0.000190595 0.00216139 0 0 0
8400 7056214 0.0005 0 0.001 32 -0.000150136 0.00195211 0 0 0
8400 7057826 0.0005 0.001 0 20 0.000735093 0.00186149 0 0 0
8400 7060279 0.002 0.002 0.002 20 0.000238481 0.00174997 0 0 0
8400 7059445 0.00075 0.0015 0 1 0.000284179 0 0 0 0
8400 7059446 0.002 0.0025 0.0015 21 0.000568427 0.00208455 0 0 0
8400 7061970 0.00075 0.0015 0 41 0.000130451 0.00188183 0 0 0
8400 7063681 0.001 0.0015 0.0005 18 0.000219724 0.00156163 0 0 0
8400 7064524 0.003 0.0025 0.0035 0 0 0 0 0 0
8400 7067083 0.00075 0.0005 0.001 2 0.000640342 0.00200857 0 0 0
8400 7069577 0.00025 0 0.0005 33 -0.000135141 0.00189971 0 0 0
8600 7144837 0.00375 0.002 0.0055 34 -0.000779996 0.00186709 0 0 0
8600 7131391 0.01875 0.021 0.0165 37 0.000344697 0.00206628 0 0 0
8600 2659746 0.162 0.159 0.165 22 0.000510965 0.00211609 0 0 6.62954e-05
8600 6981878 0.021 0.02 0.022 8 -0.000548257 0.00225796 0 0 0
8600 6163635 0.083 0.074 0.092 38 -0.000330851 0.00250523 0 0 0.00106424
8600 6425961 0.03075 0.0275 0.034 46 0.000150004 0.00186426 0 0 0
8600 7211001 0.00475 0.0055 0.004 44 0.000109216 0.00211869 0 0 0
8600 7215926 0.00175 0.003 0.0005 8 -6.12554e-07 0.00220536 0 0 0
8600 7229422 0.0005 0 0.001 3 -0.000718878 0.00123607 0 0 0
8600 5567572 0.071 0.069 0.073 0 0 0 0 0 6.06437e-05
8600 6766843 0.10125 0.101 0.1015 10 -0.00138348 0.00243045 0 0 6.86825e-07
8600 3561134 0.7675 0.7775 0.7575 38 -0.000157631 0.00257815 0 0 0.000560401
8600 258285 0.34075 0.3355 0.346 78 0.000273713 0.00200724 0 0 0.000122697
8600 7094189 0.0195 0.0265 0.0125 41 0.00014059 0.00172332 0 0 0
8600 7033528 0.07075 0.0725 0.069 50 -0.000283154 0.0021552 0 0 4.65819e-05
8600 7206828 0.001 0.001 0.001 33 0.000315968 0.00234919 0 0 0
8600 6485609 0.272 0.266 0.278 44 0.00036009 0.00199395 0 0 0.000181803
8600 6004665 0.15925 0.162 0.1565 69 -0.000184662 0.00189629 0 0 5.64832e-05
8600 7216775 0.0035 0.0045 0.0025 35 -0.000248533 0.00216298 0 0 0
8600 6781213 0.05925 0.0585 0.06 10 0.00100548 0.00179159 0 0 1.00916e-05
8600 7121339 0.02 0.0195 0.0205 21 -9.07353e-05 0.00184468 0 0 0
8600 7226097 0.0015 0.0005 0.0025 31 -0.00023187 0.00200505 0 0 0
8600 6986882 0.04625 0.052 0.0405 37 0.000374308 0.00196105 0 0 0
8600 7067083 0.004 0.0045 0.0035 2 0.000640342 0.00200857 0 0 0
8600 7226954 0.003 0.002 0.004 34 9.09705e-05 0.0020804 0 0 0
8600 7169752 0.01725 0.015 0.0195 4 -0.00168609 0.000889204 0 0 0
8600 7190977 0.0055 0.0075 0.0035 28 -0.000402135 0.0015734 0 0 0
8600 7233568 0.0005 0.0005 0.0005 32 0.000463247 0.00217682 0 0 0
8600 7236893 0.00025 0 0.0005 8 -0.000966164 0.00296047 0 0 0
8600 7167292 0.00625 0.0055 0.007 19 -0.000467084 0.00227977 0 0 0
8600 7231968 0.00125 0.0015 0.001 0 0 0 0 0 0
8600 7148168 0.01925 0.016 0.0225 29 2.22519e-05 0.00172626 0 0 0
8600 7174006 0.026 0.0225 0.0295 31 0.000450104 0.00215716 0 0 0
8600 7220145 0.0175 0.021 0.014 24 0.000454452 0.00182314 0 0 0
8600 7208485 0.00275 0.002 0.0035 0 0 0 0 0 0
8600 7215924 0.004 0.0045 0.0035 17 -0.000412413 0.00225747 0 0 0
8600 7223536 0.0015 0.003 0 0 0 0 0 0 0
8600 7235205 0.0005 0.0005 0.0005 17 0.000240466 0.00187259 0 0 0
8600 7229420 0.00325 0.002 0.0045 20 0.000126121 0.00149145 0 0 0
8600 7236891 0.00125 0.002 0.0005 24 -6.69038e-05 0.00294412 0 0 0
8600 7236892 0.00025 0.0005 0 2 -0.00255669 0.000401464 0 0 0
8600 7237743 0.00025 0 0.0005 0 0 0 0 0 0
8800 7220145 0.0235 0.0235 0.0235 25 0.000553939 0.00186378 0 0 0
8800 7404578 0.0005 0.0005 0.0005 0 0 0 0 0 0
8800 2659746 0.32075 0.3165 0.325 32 0.00017542 0.00188156 0 0 8.29052e-05
8800 6981878 0.1365 0.135 0.138 13 -0.00040746 0.0018293 0 0 1.90892e-05
8800 6163635 0.099 0.0875 0.1105 33 0.000338957 0.00236567 0 0 0.00148264
8800 6425961 0.007 0.0075 0.0065 40 0.00013349 0.00164608 0 0 0
8800 7326398 0.00375 0.003 0.0045 20 0.000425084 0.00188397 0 0 0
8800 7324662 0.0145 0.016 0.013 27 -0.000302967 0.00287581 0 0 0
8800 7244396 0.00225 0.0035 0.001 29 -0.000138336 0.00223595 0 0 0
8800 5567572 0.034 0.0345 0.0335 0 0 0 0 0 0
8800 6766843 0.12125 0.122 0.1205 11 -0.00171255 0.00236543 0 0 5.27929e-06
8800 3561134 0.853 0.8495 0.8565 35 0.000454679 0.00256366 0 0 9.76944e-05
8800 258285 0.09375 0.0955 0.092 54 0.000424348 0.00216921 0 0 3.6046e-05
8800 7094189 0.0145 0.0145 0.0145 38 0.000234029 0.00172693 0 0 0
8800 7033528 0.1795 0.1735 0.1855 69 -0.000216322 0.00202298 0 0 0.000244433
8800 7381053 0.001 0.0005 0.0015 21 -0.000479706 0.00152445 0 0 0
8800 6485609 0.30175 0.3 0.3035 54 1.53242e-05 0.00193918 0 0 1.45351e-05
8800 6004665 0.29975 0.2925 0.307 90 -0.000179429 0.00174034 0 0 0.000250417
8800 7357526 0.00175 0.002 0.0015 51 0.000191771 0.00201991 0 0 0
8800 6781213 0.21325 0.2145 0.212 29 0.000232101 0.0023022 0 0 9.3131e-06
8800 7121339 0.01125 0.012 0.0105 21 9.2033e-05 0.00170988 0 0 0
8800 7174006 0.06575 0.072 0.0595 39 0.00040843 0.00205742 0 0 0.000635918
8800 6986882 0.02775 0.028 0.0275 37 0.000480386 0.00180144 0 0 0
8800 7067083 0.00975 0.008 0.0115 2 0.000640342 0.00200857 0 0 0
8800 7400338 0.00575 0.005 0.0065 17 -8.11357e-05 0.00243282 0 0 0
8800 7169752 0.04275 0.046 0.0395 5 -0.00165753 0.000772718 0 0 0
8800 7374351 0.0005 0.001 0 0 0 0 0 0 0
8800 7402097 0.0005 0 0.001 27 0.000130536 0.00187692 0 0 0
8800 7236892 0.00275 0.0035 0.002 3 -0.00257079 0.000284927 0 0 0
8800 7405405 0.00025 0.0005 0 35 -4.63448e-05 0.00228887 0 0 0
8800 7398586 0.00125 0.002 0.0005 31 0.0004028 0.00176169 0 0 0
8800 7371845 0.0035 0.005 0.002 13 -0.000277353 0.00208993 0 0 0
8800 7404576 0.0005 0.001 0 8 -0.000599166 0.00193562 0 0 0
8800 7371034 0.005 0.0055 0.0045 13 -0.00024021 0.00169163 0 0 0
8800 7395199 0.00225 0.0015 0.003 42 -0.000130956 0.00203603 0 0 0
8800 7368368 0.0085 0.005 0.012 25 0.000880993 0.00194927 0 0 0
8800 7376015 0.001 0.0015 0.0005 42 -0.000221296 0.00220311 0 0 0
8800 7406235 0.00025 0 0.0005 0 0 0 0 0 0
9000 7220145 0.0085 0.0095 0.0075 24 0.000433099 0.001808 0 0 0
9000 7572233 0.00025 0.0005 0 0 0 0 0 0 0
9000 2659746 0.44025 0.437 0.4435 40 0.000331772 0.00200157 0 0 4.28621e-05
9000 6981878 0.274 0.2685 0.2795 20 -0.00088082 0.00182003 0 0 0.000152068
9000 6163635 0.00625 0.0065 0.006 24 -8.29543e-06 0.00246064 0 0 0
9000 7236892 0.031 0.033 0.029 2 -0.00255669 0.000401464 0 0 0
9000 7169752 0.01825 0.017 0.0195 5 -0.0011703 0.00138679 0 0 0
9000 7324662 0.11025 0.1075 0.113 44 -0.000545663 0.00252491 0 0 7.70937e-05
9000 7371034 0.013 0.015 0.011 14 -0.000157937 0.00213837 0 0 0
9000 7413093 0.029 0.031 0.027 17 0.000739858 0.00234498 0 0 0
9000 6766843 0.23825 0.229 0.2475 18 -0.000611692 0.00239261 0 0 0.000471453
9000 3561134 0.869 0.87 0.868 37 -0.000452549 0.00223226 0 0 8.78434e-06
9000 258285 0.0855 0.089 0.082 34 0.000191202 0.00215575 0 0 0.00015667
9000 7094189 0.02325 0.023 0.0235 43 0.000243429 0.00163936 0 0 0
9000 7033528 0.219 0.222 0.216 97 -0.000314264 0.00213707 0 0 5.26196e-05
9000 7506625 0.00875 0.007 0.0105 16 -0.000182615 0.00198132 0 0 0
9000 6485609 0.3115 0.303 0.32 61 -7.12854e-05 0.00184103 0 0 0.00033688
9000 6004665 0.35425 0.3655 0.343 109 0.000104287 0.00196963 0 0 0.000553262
9000 7398586 0.10875 0.1185 0.099 43 0.000454075 0.00181489 0 0 0.0009808
9000 6781213 0.15675 0.1455 0.168 25 0.000235067 0.00194039 0 0 0.000957505
9000 7546342 0.00675 0.0055 0.008 13 -0.000760319 0.00188076 0 0 0
9000 7174006 0.04525 0.043 0.0475 35 0.000375132 0.00206172 0 0 0
9000 6986882 0.0185 0.022 0.015 33 0.000539414 0.00178847 0 0 0
9000 7460339 0.00575 0.0065 0.005 16 -0.00076714 0.00216636 0 0 0
9000 7552161 0.0055 0.005 0.006 13 0.000262552 0.0022482 0 0 0
9000 7574768 0.00025 0 0.0005 58 -0.000372781 0.00210111 0 0 0
9200 7720075 0.00225 0.002 0.0025 25 -4.47483e-05 0.00226089 0 0 0
9200 7577314 0.0655 0.0605 0.0705 9 -0.000462071 0.000992062 0 0 0.000408432
9200 2659746 0.36325 0.374 0.3525 47 0.000164643 0.00194633 0 0 0.000499623
9200 6981878 0.309 0.297 0.321 26 -0.000424616 0.00249857 0 0 0.000674413
9200 7737729 0.0005 0 0.001 24 -0.000323983 0.00183825 0 0 0
9200 7236892 0.08275 0.077 0.0885 4 -0.000805193 0.00228925 0 0 0.000435592
9200 7629453 0.0315 0.031 0.032 16 0.000459655 0.00232918 0 0 0
9200 7324662 0.18125 0.1745 0.188 40 -0.000422057 0.00271242 0 0 0.000307028
9200 7718425 0.0015 0.0025 0.0005 13 -0.000669054 0.00176847 0 0 0
9200 7552161 0.0165 0.0145 0.0185 15 0.000276004 0.00234206 0 0 0
9200 6766843 0.32575 0.3245 0.327 18 -0.000852259 0.00253549 0 0 7.11401e-06
9200 3561134 0.885 0.8875 0.8825 48 -0.000107097 0.00242141 0 0 6.141e-05
9200 258285 0.09825 0.0975 0.099 34 0.000234529 0.0021403 0 0 6.34898e-06
9200 7703405 0.0005 0 0.001 27 -1.76158e-05 0.00200975 0 0 0
9200 7033528 0.21475 0.211 0.2185 85 -3.17943e-05 0.0021537 0 0 8.33914e-05
9200 7707520 0.00175 0.001 0.0025 19 -0.00014115 0.00196766 0 0 0
9200 6485609 0.213 0.218 0.208 58 -0.000255536 0.00205746 0 0 0.000149137
9200 6004665 0.4955 0.474 0.517 128 -0.000165598 0.00180942 0 0 0.00184915
9200 7398586 0.07075 0.073 0.0685 43 -3.21455e-05 0.00181306 0 0 7.70027e-05
9200 6781213 0.10725 0.1025 0.112 25 0.000221278 0.00212998 0 0 0.000235646
9200 7546342 0.0385 0.034 0.043 14 -0.000768308 0.00180722 0 0 0
9200 7729456 0.0015 0.0005 0.0025 49 0.000263563 0.00185188 0 0 0
9200 7729455 0.00625 0.0065 0.006 0 0 0 0 0 0
9200 7680098 0.007 0.009 0.005 3 -0.000119394 9.59816e-06 0 0 0
9200 7740272 0.0015 0.001 0.002 2 -0.000534387 0.000196592 0 0 0
9200 7730272 0.0005 0.001 0 0 0 0 0 0 0
9200 7732812 0.00025 0.0005 0 38 -4.26355e-05 0.00171291 0 0 0
9200 7731950 0.00025 0.0005 0 17 0.000210111 0.00265741 0 0 0
9200 7736921 0.00025 0.0005 0 0 0 0 0 0 0
9200 7739407 0.00175 0.0025 0.001 27 -5.74158e-05 0.00154678 0 0 0
9200 7742847 0.00025 0.0005 0 32 0.000130107 0.00232122 0 0 0
9200 7742848 0.00025 0.0005 0 28 0.000501659 0.00178607 0 0 0
9200 7742849 0.00025 0.0005 0 0 0 0 0 0 0
9400 7750540 0.00675 0.0075 0.006 0 0 0 0 0 0
9400 7577314 0.03075 0.0305 0.031 12 0.000238328 0.00133087 0 0 0
9400 2659746 0.337 0.324 0.35 43 0.000547018 0.00215496 0 0 0.000756386
9400 6981878 0.269 0.2765 0.2615 25 -0.000585999 0.00208581 0 0 0.000286057
9400 7897146 0.00125 0.001 0.0015 39 0.000281644 0.00213804 0 0 0
9400 7236892 0.13925 0.1285 0.15 2 -0.00255669 0.000401464 0 0 0.00096415
9400 7872650 0.01 0.012 0.008 19 -0.000331221 0.00179283 0 0 0
9400 7324662 0.21225 0.2005 0.224 51 1.31361e-05 0.00264514 0 0 0.000825733
9400 7910325 0.00075 0 0.0015 0 0 0 0 0 0
9400 7552161 0.08825 0.0855 0.091 20 0.000527403 0.00207791 0 0 9.39885e-05
9400 6766843 0.50375 0.5055 0.502 25 -0.000526626 0.00249159 0 0 1.22507e-05
9400 3561134 0.92425 0.931 0.9175 47 -4.94465e-05 0.00237593 0 0 0.000650782
9400 258285 0.15875 0.1665 0.151 46 0.00039794 0.00222176 0 0 0.000449743
9400 7849390 0.00575 0.006 0.0055 41 -0.000236784 0.00197459 0 0 0
9400 7033528 0.331 0.341 0.321 96 -0.000226588 0.00207951 0 0 0.000451592
9400 7855132 0.00175 0.0005 0.003 31 0.000639786 0.00173423 0 0 0
9400 6485609 0.3185 0.3295 0.3075 73 -0.000168834 0.00191404 0 0 0.000557455
9400 6004665 0.30875 0.3135 0.304 111 -4.91542e-05 0.00173506 0 0 0.000105717
9400 7398586 0.07925 0.0845 0.074 43 9.25603e-05 0.00178622 0 0 0.000377727
9400 6781213 0.07275 0.072 0.0735 19 0.000763563 0.00242894 0 0 8.33859e-06
9400 7546342 0.0255 0.022 0.029 13 -0.000760319 0.00188076 0 0 0
9400 7879315 0.00425 0.006 0.0025 12 0.000850018 0.00206097 0 0 0
9400 7842659 0.00575 0.009 0.0025 46 -5.29317e-05 0.00188072 0 0 0
9400 7878452 0.001 0.001 0.001 5 0.00116171 0.00254914 0 0 0
9400 7908675 0.0005 0.0005 0.0005 3 0.00103618 0.00105071 0 0 0
9400 7870095 0.00925 0.009 0.0095 21 -5.47422e-05 0.00174376 0 0 0
9400 7893720 0.00325 0.0025 0.004 34 0.000129675 0.0019288 0 0 0
9400 7910322 0.0005 0.0005 0.0005 0 0 0 0 0 0
9400 7910323 0.00025 0.0005 0 29 -0.000110105 0.00175736 0 0 0
9400 7910324 0.00025 0 0.0005 3 -0.00139988 0.00296411 0 0 0
9400 7911215 0.00025 0.0005 0 29 2.65917e-05 0.00226776 0 0 0
9400 7911216 0.00025 0.0005 0 18 -0.000118639 0.00197577 0 0 0
9600 8040320 0.00525 0.0065 0.004 17 0.000166136 0.00186538 0 0 0
9600 7577314 0.0915 0.099 0.084 14 5.97638e-05 0.0014744 0 0 0.000676669
9600 2659746 0.2985 0.303 0.294 38 0.000223999 0.00193684 0 0 9.67059e-05
9600 6981878 0.28525 0.2955 0.275 24 -0.000347046 0.00193958 0 0 0.000515309
9600 8070459 0.00225 0.001 0.0035 39 0.00041497 0.00181965 0 0 0
9600 7236892 0.28575 0.275 0.2965 6 -0.0013093 0.00116017 0 0 0.000566214
9600 8062907 0.00175 0.0025 0.001 14 -1.96703e-05 0.00144933 0 0 0
9600 7324662 0.23725 0.232 0.2425 63 -0.000125435 0.0024088 0 0 0.000152311
9600 7964377 0.0065 0.005 0.008 38 -0.000413644 0.00158199 0 0 0
9600 7552161 0.0725 0.0675 0.0775 26 -4.73966e-05 0.00174532 0 0 0.000371782
9600 6766843 0.4245 0.411 0.438 23 -0.000154847 0.00248832 0 0 0.00074601
9600 3561134 0.80125 0.8035 0.799 54 2.3013e-05 0.00211329 0 0 3.179e-05
9600 258285 0.114 0.115 0.113 48 0.000221597 0.00234635 0 0 9.9006e-06
9600 7992969 0.01875 0.0155 0.022 0 0 0 0 0 0
9600 7033528 0.21675 0.2175 0.216 85 9.48317e-05 0.00210093 0 0 3.31332e-06
9600 7979543 0.02075 0.0225 0.019 12 0.00060556 0.00202603 0 0 0
9600 6485609 0.401 0.406 0.396 78 7.34703e-05 0.00192626 0 0 0.00010408
9600 6004665 0.4395 0.4475 0.4315 124 1.25573e-05 0.00203891 0 0 0.000259804
9600 7398586 0.0935 0.085 0.102 54 0.000156255 0.00201941 0 0 0.000852429
9600 6781213 0.08725 0.081 0.0935 15 0.000731876 0.00213515 0 0 0.000490504
9600 7546342 0.0015 0 0.003 13 -0.000760319 0.00188076 0 0 0
9600 7993792 0.01125 0.0115 0.011 38 0.000442474 0.00200025 0 0 0
9600 8036992 0.0095 0.0115 0.0075 43 0.000299328 0.00200218 0 0 0
9600 8074760 0.001 0.0005 0.0015 56 -0.0003784 0.00187116 0 0 0
9600 8069614 0.00025 0 0.0005 38 0.000264724 0.00169608 0 0 0
9600 7935670 0.0805 0.071 0.09 38 0.000528839 0.00204802 0 0 0.00121927
9600 8032805 0.02925 0.0335 0.025 24 -0.000303456 0.00197842 0 0 0
9600 7987081 0.012 0.0125 0.0115 7 0.000668912 0.00199186 0 0 0
9600 8073073 0.003 0.0035 0.0025 40 9.24296e-05 0.00161515 0 0 0
9600 8076436 0.00075 0.001 0.0005 34 0.000360023 0.00214555 0 0 0
9600 8073906 0.0035 0.005 0.002 16 1.55936e-05 0.00225298 0 0 0
9600 8079922 0.00025 0.0005 0 6 -0.00123076 0.00179706 0 0 0
9600 8079923 0.00025 0 0.0005 26 7.03505e-05 0.00179396 0 0 0
9800 8243236 0.001 0.001 0.001 40 -0.000204949 0.00181718 0 0 0
9800 7577314 0.08075 0.086 0.0755 13 0.000123345 0.00135405 0 0 0.000371315
9800 2659746 0.17275 0.1835 0.162 30 0.000488839 0.00231248 0 0 0.000808653
9800 6981878 0.39025 0.407 0.3735 28 -0.000115733 0.00212179 0 0 0.00117906
9800 8088383 0.02225 0.0215 0.023 4 0.000186962 0.00285971 0 0 0
9800 7236892 0.211 0.213 0.209 3 -0.0023849 0.000411239 0 0 2.40271e-05
9800 8125311 0.02275 0.0215 0.024 27 0.000627016 0.00220016 0 0 0
9800 7324662 0.26675 0.261 0.2725 70 -0.000168483 0.00256327 0 0 0.000169036
9800 8246666 0.00025 0 0.0005 32 -0.000403591 0.00195813 0 0 0
9800 7552161 0.0445 0.039 0.05 18 3.34031e-05 0.00206588 0 0 0
9800 6766843 0.33725 0.3245 0.35 17 -0.000507391 0.00247545 0 0 0.000727309
9800 3561134 0.52225 0.509 0.5355 33 0.000351248 0.00234946 0 0 0.000703643
9800 258285 0.048 0.046 0.05 31 0.000461007 0.00216193 0 0 0
9800 7992969 0.01 0.0095 0.0105 0 0 0 0 0 0
9800 7033528 0.2645 0.2685 0.2605 90 -0.000166773 0.00205497 0 0 8.22454e-05
9800 7979543 0.02725 0.0265 0.028 13 0.000917668 0.00224256 0 0 0
9800 6485609 0.299 0.3075 0.2905 70 -0.000137861 0.00197556 0 0 0.000344706
9800 6004665 0.44725 0.4585 0.436 152 0.000188081 0.0018435 0 0 0.000511948
9800 8233919 0.00075 0.001 0.0005 27 -0.000560825 0.00203526 0 0 0
9800 6781213 0.182 0.1865 0.1775 19 0.000367379 0.00200813 0 0 0.000136019
9800 8241535 0.0055 0.0045 0.0065 16 -4.71771e-05 0.0030952 0 0 0
9800 8177679 0.01625 0.0155 0.017 30 0.000183922 0.00205949 0 0 0
9800 8036992 0.08075 0.0785 0.083 54 0.000340894 0.00208962 0 0 6.82007e-05
9800 8125313 0.0045 0.0025 0.0065 13 0.000858535 0.00127586 0 0 0
9800 8233134 0.00175 0.0015 0.002 18 8.0873e-05 0.00190319 0 0 0
9800 7935670 0.08475 0.0785 0.091 44 0.000452261 0.00193067 0 0 0.000503594
9800 8032805 0.0775 0.077 0.078 31 -0.000736242 0.0019076 0 0 3.49681e-06
9800 7987081 0.01875 0.02 0.0175 6 0.000730536 0.00217466 0 0 0
9800 8247510 0.00025 0 0.0005 40 8.50557e-05 0.00192439 0 0 0
9800 8236511 0.00325 0.0045 0.002 21 0.000149417 0.00186639 0 0 0
9800 8235597 0.003 0.004 0.002 21 -2.08999e-05 0.00223108 0 0 0
9800 8229797 0.00375 0.0035 0.004 0 0 0 0 0 0
9800 8247509 0.0005 0.0005 0.0005 12 0.00103244 0.00126281 0 0 0
10000 8402599 0.0005 0.0005 0.0005 20 -2.38876e-05 0.00185064 0 0 0
10000 7577314 0.117 0.1185 0.1155 11 -0.000742475 0.00170255 0 0 2.17789e-05
10000 2659746 0.27325 0.2755 0.271 29 0.000700993 0.00216692 0 0 2.54929e-05
10000 6981878 0.38925 0.3985 0.38 32 -0.000416259 0.00188827 0 0 0.000359908
10000 8088383 0.00125 0.002 0.0005 4 0.000186962 0.00285971 0 0 0
10000 7236892 0.14725 0.1475 0.147 3 -0.00183297 0.00128527 0 0 4.97741e-07
10000 8394965 0.0055 0.007 0.004 39 -0.000184929 0.00212565 0 0 0
10000 7324662 0.1675 0.166 0.169 63 -0.000220519 0.00235927 0 0 1.61355e-05
10000 8229797 0.02025 0.0215 0.019 0 0 0 0 0 0
10000 8381628 0.00625 0.0045 0.008 22 0.000730211 0.00169975 0 0 0
10000 6766843 0.263 0.2625 0.2635 20 -0.00122632 0.00214047 0 0 1.28978e-06
10000 3561134 0.4965 0.502 0.491 38 -0.000404161 0.00233376 0 0 0.000121006
10000 258285 0.026 0.026 0.026 31 0.000362725 0.00233392 0 0 0
10000 8410124 0.001 0.001 0.001 6 -0.000136937 0.0012916 0 0 0
10000 7033528 0.14025 0.155 0.1255 81 -0.000374289 0.00222218 0 0 0.0018043
10000 7979543 0.0215 0.0205 0.0225 13 0.000511576 0.00196915 0 0 0
10000 6485609 0.34475 0.351 0.3385 68 -5.88544e-05 0.00206891 0 0 0.000172921
10000 6004665 0.35025 0.3525 0.348 137 8.65683e-05 0.00175105 0 0 2.22454e-05
10000 8291468 0.0205 0.0195 0.0215 33 -4.86521e-05 0.00222763 0 0 0
10000 6781213 0.32 0.3145 0.3255 36 7.90551e-05 0.00205151 0 0 0.000139017
10000 8241535 0.01425 0.0145 0.014 16 0.000244278 0.00271661 0 0 0
10000 8177679 0.0015 0.001 0.002 29 0.000332603 0.0020564 0 0 0
10000 8036992 0.05775 0.048 0.0675 54 0.000165581 0.00206229 0 0 0.00174699
10000 8347320 0.0085 0.006 0.011 0 0 0 0 0 0
10000 8379244 0.009 0.0095 0.0085 19 -0.000304468 0.00188621 0 0 0
10000 7935670 0.1475 0.1475 0.1475 59 0.000357045 0.0019102 0 0 0
